POSKOD,ADDRESS,CITY,STATE
9000,Taman Kejora,Kuala Lumpurim,Kedah
9000,Taman Kekwa,Kuala Lumpurim,Kedah
9000,Taman Keladi,Kuala Lumpurim,Kedah
9000,Taman Kempas (1 & 2),Kuala Lumpurim,Kedah
9000,Taman Kemuning,Kuala Lumpurim,Kedah
9000,Taman Kemunting,Kuala Lumpurim,Kedah
9000,Taman Kenari,Kuala Lumpurim,Kedah
9000,Taman Kenyalang,Kuala Lumpurim,Kedah
9000,Taman Keranji (1 - 3),Kuala Lumpurim,Kedah
9000,Taman Khir Johari,Kuala Lumpurim,Kedah
9000,Taman Kijang,Kuala Lumpurim,Kedah
9000,Taman Kobis,Kuala Lumpurim,Kedah
9000,Taman Kucai,Kuala Lumpurim,Kedah
9000,Taman Kuala Lumpurim Baru,Kuala Lumpurim,Kedah
9000,Taman Kuala Lumpurim Golf,Kuala Lumpurim,Kedah
9000,Taman Kuala Lumpurim Hegiht,Kuala Lumpurim,Kedah
9000,Taman Kuala Lumpurim Perdana,Kuala Lumpurim,Kedah
9000,Taman Kuala Lumpurim Square,Kuala Lumpurim,Kedah
9000,Taman Kuala Lumpurim,Kuala Lumpurim,Kedah
9000,Taman Lembah Impiana,Kuala Lumpurim,Kedah
9000,Taman Lobak 2,Kuala Lumpurim,Kedah
9000,Taman Lobak,Kuala Lumpurim,Kedah
9000,Taman Mahkota,Kuala Lumpurim,Kedah
9000,Taman Makmur,Kuala Lumpurim,Kedah
9000,Taman Maktab,Kuala Lumpurim,Kedah
9000,Taman Manggis,Kuala Lumpurim,Kedah
9000,Taman Melor Indah,Kuala Lumpurim,Kedah
9000,Taman Melor,Kuala Lumpurim,Kedah
9000,Taman Merak,Kuala Lumpurim,Kedah
9000,Taman Meranti,Kuala Lumpurim,Kedah
9000,Taman Merbok,Kuala Lumpurim,Kedah
9000,Taman Merpati,Kuala Lumpurim,Kedah
9000,Taman Mewah (1 - 3),Kuala Lumpurim,Kedah
9000,Taman Nenas Indah,Kuala Lumpurim,Kedah
9000,Taman Nenas,Kuala Lumpurim,Kedah
9000,Taman Nilam Baiduri,Kuala Lumpurim,Kedah
9000,Taman Nuri,Kuala Lumpurim,Kedah
9000,Taman Okid,Kuala Lumpurim,Kedah
9000,Taman PKNK,Kuala Lumpurim,Kedah
9000,Taman Pandan Indah,Kuala Lumpurim,Kedah
9000,Taman Pegaga,Kuala Lumpurim,Kedah
9000,Taman Pelangi,Kuala Lumpurim,Kedah
9000,Taman Perak,Kuala Lumpurim,Kedah
9000,Taman Peria,Kuala Lumpurim,Kedah
9000,Taman Perusahaan Saujana,Kuala Lumpurim,Kedah
9000,Taman Petaling Indah (1 & 2),Kuala Lumpurim,Kedah
9000,Taman Petaling Indah,Kuala Lumpurim,Kedah
9000,Taman Petaling Jaya,Kuala Lumpurim,Kedah
9000,Taman Petaling,Kuala Lumpurim,Kedah
9000,Taman Pondok Labu,Kuala Lumpurim,Kedah
9000,Taman Pudina,Kuala Lumpurim,Kedah
9000,Taman Putra,Kuala Lumpurim,Kedah
9000,Taman Rambai,Kuala Lumpurim,Kedah
9000,Taman Ru,Kuala Lumpurim,Kedah
9000,Taman Rusa,Kuala Lumpurim,Kedah
9000,Taman Saderi,Kuala Lumpurim,Kedah
9000,Taman Saga,Kuala Lumpurim,Kedah
9000,Taman Sago,Kuala Lumpurim,Kedah
9000,Taman Salad,Kuala Lumpurim,Kedah
9000,Taman Sawi,Kuala Lumpurim,Kedah
9000,Taman Sejahtera 2,Kuala Lumpurim,Kedah
9000,Taman Sejahtera,Kuala Lumpurim,Kedah
9000,Taman Seladang,Kuala Lumpurim,Kedah
9000,Taman Selasih Lima,Kuala Lumpurim,Kedah
9000,Taman Selasih,Kuala Lumpurim,Kedah
9000,Taman Seluang,Kuala Lumpurim,Kedah
9000,Taman Semarak,Kuala Lumpurim,Kedah
9000,Taman Senangin,Kuala Lumpurim,Kedah
9000,Taman Sentosa,Kuala Lumpurim,Kedah
9000,Taman Seraya Indah,Kuala Lumpurim,Kedah
9000,Taman Seri Kuala Lumpurim,Kuala Lumpurim,Kedah
9000,Taman Seri Liman,Kuala Lumpurim,Kedah
9000,Taman Seri Petaling,Kuala Lumpurim,Kedah
9000,Taman Seri Pinang,Kuala Lumpurim,Kedah
9000,Taman Seri Tanjung,Kuala Lumpurim,Kedah
9000,Taman Serindik,Kuala Lumpurim,Kedah
9000,Taman Seroja,Kuala Lumpurim,Kedah
9000,Taman Sri Abadi,Kuala Lumpurim,Kedah
9000,Taman Sri Kenanga,Kuala Lumpurim,Kedah
9000,Taman Sri Sentosa,Kuala Lumpurim,Kedah
9000,Taman Suasa,Kuala Lumpurim,Kedah
9000,Taman Sulaiman,Kuala Lumpurim,Kedah
9000,Taman Tanjung Indah,Kuala Lumpurim,Kedah
9000,Taman Technocity,Kuala Lumpurim,Kedah
9000,Taman Tengku Putra,Kuala Lumpurim,Kedah
9000,Taman Teratai,Kuala Lumpurim,Kedah
9000,Taman Tiong (1 & 2),Kuala Lumpurim,Kedah
9000,Taman Tiram Indah,Kuala Lumpurim,Kedah
9000,Taman Tiram,Kuala Lumpurim,Kedah
9000,Taman Tunku Putera,Kuala Lumpurim,Kedah
9000,Taman Waja,Kuala Lumpurim,Kedah
9000,Teroi,Kuala Lumpurim,Kedah
9007,Kuala Lumpurim - Peti surat,Kuala Lumpurim,Kedah
9009,Kuala Lumpurim - Beg berkunci,Kuala Lumpurim,Kedah
9010,Kampung Bagan Sena,Kuala Lumpurim,Kedah
9010,Kampung Banggol Berangan,Kuala Lumpurim,Kedah
9010,Kampung Bikan Atas,Kuala Lumpurim,Kedah
9010,Kampung Bikan,Kuala Lumpurim,Kedah
9010,Kampung Bukit Chempedak,Kuala Lumpurim,Kedah
9010,Kampung Jubai Atas,Kuala Lumpurim,Kedah
9010,Kampung Jubai Bawah,Kuala Lumpurim,Kedah
9010,Kampung Jubai SC,Kuala Lumpurim,Kedah
9010,Kampung Keda Bagan Sena,Kuala Lumpurim,Kedah
9010,Kampung Padang Bola,Kuala Lumpurim,Kedah
9010,Kampung Padang Patong,Kuala Lumpurim,Kedah
9010,Kampung Padang Ubi,Kuala Lumpurim,Kedah
9010,Kampung Petani,Kuala Lumpurim,Kedah
9010,Kampung Selarong,Kuala Lumpurim,Kedah
9010,Labu Besar,Kuala Lumpurim,Kedah
9020,Bukit Hijau,Kuala Lumpurim,Kedah
9020,Kampung Ayer Kepar,Kuala Lumpurim,Kedah
9020,Kampung Ayer Merah,Kuala Lumpurim,Kedah
9020,Kampung Banggol Enggok,Kuala Lumpurim,Kedah
9020,Kampung Baru Kuala Nau,Kuala Lumpurim,Kedah
9020,Kampung Jernang,Kuala Lumpurim,Kedah
9020,Kampung Keda Malau,Kuala Lumpurim,Kedah
9020,Kampung Kuala Nau,Kuala Lumpurim,Kedah
9020,Kampung Machang Bubuk,Kuala Lumpurim,Kedah
9020,Kampung Seratus,Kuala Lumpurim,Kedah
9020,Kampung Terus Gading,Kuala Lumpurim,Kedah
9020,Kampung Ulu Bakai,Kuala Lumpurim,Kedah
9020,Taman Sena,Kuala Lumpurim,Kedah
9100,Baling,Baling,Kedah
9100,Bongor,Baling,Kedah
9100,Jalan Baling (Batu 36 1/4),Baling,Kedah
9100,Kampung Ambing,Baling,Kedah
9100,Kampung Asam Jawa,Baling,Kedah
9100,Kampung Ayer Kembai,Baling,Kedah
9100,Kampung Bakar Arang,Baling,Kedah
9100,Kampung Bakar Bata,Baling,Kedah
9100,Kampung Bakong,Baling,Kedah
9100,Kampung Baling Lubok Pedati,Baling,Kedah
9100,Kampung Bandar,Baling,Kedah
9100,Kampung Banggol Bongor,Baling,Kedah
9100,Kampung Banggol Glugor,Baling,Kedah
9100,Kampung Banggol Lada,Baling,Kedah
9100,Kampung Banggol Leban,Baling,Kedah
9100,Kampung Banggol Petai,Baling,Kedah
9100,Kampung Banggol Saga / Setol,Baling,Kedah
9100,Kampung Banggol Setang,Baling,Kedah
9100,Kampung Banggol Wan Mat,Baling,Kedah
9100,Kampung Banggol,Baling,Kedah
9100,Kampung Bangsan,Baling,Kedah
9100,Kampung Baru,Baling,Kedah
9100,Kampung Batu 7,Baling,Kedah
9100,Kampung Batu Lapan,Baling,Kedah
9100,Kampung Bawah Gunong,Baling,Kedah
9100,Kampung Becah Sawa,Baling,Kedah
9100,Kampung Belangga Kuala,Baling,Kedah
9100,Kampung Bendang Darat,Baling,Kedah
9100,Kampung Bendang Sera,Baling,Kedah
9100,Kampung Benggali,Baling,Kedah
9100,Kampung Berjaya,Baling,Kedah
9100,Kampung Bonggol Berangan,Baling,Kedah
9100,Kampung Bukit Badak,Baling,Kedah
9100,Kampung Bukit Berangan,Baling,Kedah
9100,Kampung Bukit Datuk Harun,Baling,Kedah
9100,Kampung Bukit Hilir,Baling,Kedah
9100,Kampung Bukit Hitam,Baling,Kedah
9100,Kampung Bukit Ijok,Baling,Kedah
9100,Kampung Bukit Ketil,Baling,Kedah
9100,Kampung Bukit Palong,Baling,Kedah
9100,Kampung Bukit Payang,Baling,Kedah
9100,Kampung Bukit Puyuh (Batu 47 1/4),Baling,Kedah
9100,Kampung Bukit Sebelah,Baling,Kedah
9100,Kampung Bukit Tengiling,Baling,Kedah
9100,Kampung Bukit Tok Giling,Baling,Kedah
9100,Kampung Bukit Tok Kaya,Baling,Kedah
9100,Kampung Cerok Sotong,Baling,Kedah
9100,Kampung Charok Akar,Baling,Kedah
9100,Kampung Charok Bakong,Baling,Kedah
9100,Kampung Charok Bunting,Baling,Kedah
9100,Kampung Charok Gorok,Baling,Kedah
9100,Kampung Charok Juan,Baling,Kedah
9100,Kampung Charok Kapas,Baling,Kedah
9100,Kampung Charok Kelian Ulu,Baling,Kedah
9100,Kampung Charok Kelian,Baling,Kedah
9100,Kampung Charok Putih,Baling,Kedah
9100,Kampung Charok Salang,Baling,Kedah
9100,Kampung Charok Sik,Baling,Kedah
9100,Kampung Charok Tilam,Baling,Kedah
9100,Kampung Che Wan Jusoh,Baling,Kedah
9100,Kampung Chegar Tok Bandar,Baling,Kedah
9100,Kampung Chenarai (Kuala Pegang),Baling,Kedah
9100,Kampung Chenerai,Baling,Kedah
9100,Kampung Cherok Nau,Baling,Kedah
9100,Kampung Cherok Sotong,Baling,Kedah
9100,Kampung Chorok Kapas,Baling,Kedah
9100,Kampung Chorok Ker (Batu 7),Baling,Kedah
9100,Kampung Chorok Saling,Baling,Kedah
9100,Kampung Dalam Rimau,Baling,Kedah
9100,Kampung Dato (Batu 43),Baling,Kedah
9100,Kampung Dusun Besar,Baling,Kedah
9100,Kampung Dusun Gani,Baling,Kedah
9100,Kampung Dusun Raja,Baling,Kedah
9100,Kampung Gabus,Baling,Kedah
9100,Kampung Gertak Serong,Baling,Kedah
9100,Kampung Haji Abas,Baling,Kedah
9100,Kampung Haji Yunus,Baling,Kedah
9100,Kampung Jalan Jenalik,Baling,Kedah
9100,Kampung Jenalik,Baling,Kedah
9100,Kampung Kaki Bukit,Baling,Kedah
9100,Kampung Kebun Ubi,Baling,Kedah
9100,Kampung Keledang Dalam,Baling,Kedah
9100,Kampung Kelian Dalam,Baling,Kedah
9100,Kampung Ketemba Kememeh,Baling,Kedah
9100,Kampung Ketemba Masjid,Baling,Kedah
9100,Kampung Ketemba,Baling,Kedah
9100,Kampung Kijang,Baling,Kedah
9100,Kampung Kota,Baling,Kedah
9100,Kampung Kuala Balok,Baling,Kedah
9100,Kampung Kuala Kedua,Baling,Kedah
9100,Kampung Kuala Kijang,Baling,Kedah
9100,Kampung Kubor Tok Ali,Baling,Kedah
9100,Kampung Lahar,Baling,Kedah
9100,Kampung Lalang,Baling,Kedah
9100,Kampung Lanai,Baling,Kedah
9100,Kampung Legong,Baling,Kedah
9100,Kampung Lela,Baling,Kedah
9100,Kampung Luar,Baling,Kedah
9100,Kampung Lubok Badak,Baling,Kedah
9100,Kampung Lubok Batu (Kuala Pegang),Baling,Kedah
9100,Kampung Lubok Batu,Baling,Kedah
9100,Kampung Lubok Kabu,Baling,Kedah
9100,Kampung Lubok Pedati,Baling,Kedah
9100,Kampung Makliah,Baling,Kedah
9100,Kampung Mali,Baling,Kedah
9100,Kampung Masjid (Batu 48 1/4),Baling,Kedah
9100,Kampung Masjid (Km 77),Baling,Kedah
9100,Kampung Masjid Lama,Baling,Kedah
9100,Kampung Masjid Pulai,Baling,Kedah
9100,Kampung Masjid Sera,Baling,Kedah
9100,Kampung Mengkuang Hujong,Baling,Kedah
9100,Kampung Mengkuang Masjid,Baling,Kedah
9100,Kampung Mengkuang Tengah,Baling,Kedah
9100,Kampung Mengkuang,Baling,Kedah
9100,Kampung Murni,Baling,Kedah
9100,Kampung Nering,Baling,Kedah
9100,Kampung Padang Chik Mas,Baling,Kedah
9100,Kampung Padang Ketemba,Baling,Kedah
9100,Kampung Padang,Baling,Kedah
9100,Kampung Pajak,Baling,Kedah
9100,Kampung Pantai Lubuk Pedati,Baling,Kedah
9100,Kampung Pantai Raja,Baling,Kedah
9100,Kampung Pantai,Baling,Kedah
9100,Kampung Parit Pandang,Baling,Kedah
9100,Kampung Paya Gua Kelambu,Baling,Kedah
9100,Kampung Paya Pulai,Baling,Kedah
9100,Kampung Paya,Baling,Kedah
9100,Kampung Pecah Tok Bulan,Baling,Kedah
9100,Kampung Pokok Sena,Baling,Kedah
9100,Kampung Pokok Setol,Baling,Kedah
9100,Kampung Raja,Baling,Kedah
9100,Kampung Rambong Padang,Baling,Kedah
9100,Kampung Rambong Tengah,Baling,Kedah
9100,Kampung Rambong,Baling,Kedah
9100,Kampung Rumah Besi,Baling,Kedah
9100,Kampung Sekolah Bonggor,Baling,Kedah
9100,Kampung Seladang Rebah,Baling,Kedah
9100,Kampung Sera Ulu,Baling,Kedah
9100,Kampung Sera,Baling,Kedah
9100,Kampung Seri Bulan,Baling,Kedah
9100,Kampung Seri Ketengga,Baling,Kedah
9100,Kampung Setol,Baling,Kedah
9100,Kampung Simpang Ampat,Baling,Kedah
9100,Kampung Siput,Baling,Kedah
9100,Kampung Sirako,Baling,Kedah
9100,Kampung Sungai Batu,Baling,Kedah
9100,Kampung Sungai Limau,Baling,Kedah
9100,Kampung Sungai Tas,Baling,Kedah
9100,Kampung Sungai Tebak,Baling,Kedah
9100,Kampung Sungai Tembak,Baling,Kedah
9100,Kampung Surau,Baling,Kedah
9100,Kampung Tandop,Baling,Kedah
9100,Kampung Tanjong Langsat,Baling,Kedah
9100,Kampung Tanjong Merbau,Baling,Kedah
9100,Kampung Tanjong Pari,Baling,Kedah
9100,Kampung Tanjung (Batu 44 1/2),Baling,Kedah
9100,Kampung Tas,Baling,Kedah
9100,Kampung Telok Kangar,Baling,Kedah
9100,Kampung Telok Pendiat,Baling,Kedah
9100,Kampung Telok Perah Hulu,Baling,Kedah
9100,Kampung Telok Perah,Baling,Kedah
9100,Kampung Telok Rambong,Baling,Kedah
9100,Kampung Telok Sanau,Baling,Kedah
9100,Kampung Telok Sungai Durian,Baling,Kedah
9100,Kampung Telok Teduri,Baling,Kedah
9100,Kampung Telok Temelah,Baling,Kedah
9100,Kampung Telok Tok Patah,Baling,Kedah
9100,Kampung Telok,Baling,Kedah
9100,Kampung Temusu,Baling,Kedah
9100,Kampung Terbak,Baling,Kedah
9100,Kampung Titi Mentaling,Baling,Kedah
9100,Kampung Titi Merbau,Baling,Kedah
9100,Kampung Titi Teduri,Baling,Kedah
9100,Kampung Tok Diah,Baling,Kedah
9100,Kampung Tok Golok,Baling,Kedah
9100,Kampung Tok Lipan,Baling,Kedah
9100,Kampung Tok Saban,Baling,Kedah
9100,Kampung Tok Seri,Baling,Kedah
9100,Kampung Tok Sonan,Baling,Kedah
9100,Kampung Tok Weng,Baling,Kedah
9100,Kampung Tualang Bok,Baling,Kedah
9100,Kampung Tualang,Baling,Kedah
9100,Kampung Wat Siam,Baling,Kedah
9100,Kampung Weng Dalam,Baling,Kedah
9100,Kampung Weng,Baling,Kedah
9100,Ketemba (Batu 35),Baling,Kedah
9100,Kuala Pegang,Baling,Kedah
9100,Malau,Baling,Kedah
9100,Padang Temu,Baling,Kedah
9100,Pokok Sena (Batu 45),Baling,Kedah
9100,Pulai,Baling,Kedah
9100,Taman Abadi,Baling,Kedah
9100,Taman Baiduri,Baling,Kedah
9100,Taman Bayu Indah,Baling,Kedah
9100,Taman Bersatu,Baling,Kedah
9100,Taman Bukit,Baling,Kedah
9100,Taman Desa Anggerik,Baling,Kedah
9100,Taman Hajah Halimah,Baling,Kedah
9100,Taman Harmoni,Baling,Kedah
9100,Taman Impian,Baling,Kedah
9100,Taman Kota Baling Jaya,Baling,Kedah
9100,Taman Kota Jaya,Baling,Kedah
9100,Taman Mahmud,Baling,Kedah
9100,Taman Semarak,Baling,Kedah
9100,Taman Sepakat,Baling,Kedah
9100,Taman Sri Aman,Baling,Kedah
9100,Taman Sri Baling,Baling,Kedah
9110,Kampung Batu Kuala Pegang,Kuala Pegang,Kedah
9110,Kampung Berjaya,Kuala Pegang,Kedah
9110,Kampung Bukit Badak,Kuala Pegang,Kedah
9110,Kampung Bukit Hilir,Kuala Pegang,Kedah
9110,Kampung Bukit Hitam,Kuala Pegang,Kedah
9110,Kampung Cerok Kapas,Kuala Pegang,Kedah
9110,Kampung Cerok Tilan,Kuala Pegang,Kedah
9110,Kampung Keledang ,Kuala Pegang,Kedah
9110,Kampung Ketemba Keminis,Kuala Pegang,Kedah
9110,Kampung Kuala Balut,Kuala Pegang,Kedah
9110,Kampung Kuala Cenerai Bat,Kuala Pegang,Kedah
9110,Kampung Kuala Cenerai,Kuala Pegang,Kedah
9110,Kampung Kuala Pegang,Kuala Pegang,Kedah
9110,Kampung Lela,Kuala Pegang,Kedah
9110,Kampung Lubuk Kabu,Kuala Pegang,Kedah
9110,Kampung Murni,Kuala Pegang,Kedah
9110,Kampung Padang Ketumba,Kuala Pegang,Kedah
9110,Kampung Padang Toi,Kuala Pegang,Kedah
9110,Kampung Padang,Kuala Pegang,Kedah
9110,Kampung Seberang Titi,Kuala Pegang,Kedah
9110,Kampung Telok Perah,Kuala Pegang,Kedah
9110,Kampung Temusu,Kuala Pegang,Kedah
9110,Kampung Terbak,Kuala Pegang,Kedah
9110,Kampung Titi Melintang,Kuala Pegang,Kedah
9110,Kampung Titi Merbau,Kuala Pegang,Kedah
9110,Kampung Titi Teduri,Kuala Pegang,Kedah
9110,Kampung Tok Diah,Kuala Pegang,Kedah
9110,Kampung Tok Golok,Kuala Pegang,Kedah
9110,Kampung Tok Seri,Kuala Pegang,Kedah
9110,Kampung Wat Siam,Kuala Pegang,Kedah
9110,Kampung Weng Dalam,Kuala Pegang,Kedah
9110,Ketemba (Batu 35),Kuala Pegang,Kedah
9110,Ketemba Masjid,Kuala Pegang,Kedah
9110,Taman Intan,Kuala Pegang,Kedah
9200,Banggol Lahar,Kupang,Kedah
9200,Bukit Terabak,Kupang,Kedah
9200,Gua Rebah,Kupang,Kedah
9200,Kampung Bendang Becah,Kupang,Kedah
9200,Kampung Bendang Padang,Kupang,Kedah
9200,Kampung Bokbak,Kupang,Kedah
9200,Kampung Bubang Panjang,Kupang,Kedah
9200,Kampung Bukit Iboi,Kupang,Kedah
9200,Kampung Bukit Tinggi,Kupang,Kedah
9200,Kampung Charok Kapas,Kupang,Kedah
9200,Kampung Charok Sikin,Kupang,Kedah
9200,Kampung Charuk Bemban,Kupang,Kedah
9200,Kampung Gua Reban,Kupang,Kedah
9200,Kampung Hangus,Kupang,Kedah
9200,Kampung Iboi,Kupang,Kedah
9200,Kampung Jerai,Kupang,Kedah
9200,Kampung Kuala Kuang,Kupang,Kedah
9200,Kampung Kubang Panjang,Kupang,Kedah
9200,Kampung Landak Batu 39,Kupang,Kedah
9200,Kampung Landak Bukit,Kupang,Kedah
9200,Kampung Landak Hilir,Kupang,Kedah
9200,Kampung Landak Paya,Kupang,Kedah
9200,Kampung Landak,Kupang,Kedah
9200,Kampung Padang China,Kupang,Kedah
9200,Kampung Padang Dan,Kupang,Kedah
9200,Kampung Pak Bong,Kupang,Kedah
9200,Kampung Pisang,Kupang,Kedah
9200,Kampung Raja,Kupang,Kedah
9200,Kampung Rambong,Kupang,Kedah
9200,Kampung Sadik,Kupang,Kedah
9200,Kampung Seniyek,Kupang,Kedah
9200,Kampung Seri Aman,Kupang,Kedah
9200,Kampung Tanah Periok,Kupang,Kedah
9200,Kampung Tanjong Merbau,Kupang,Kedah
9200,Kampung Tanjong,Kupang,Kedah
9200,Kampung Telok Charok Bemban,Kupang,Kedah
9200,Kampung Telok Durian,Kupang,Kedah
9200,Kampung Telok Jamal,Kupang,Kedah
9200,Kampung Tengah,Kupang,Kedah
9200,Kampung Tiak,Kupang,Kedah
9200,Kampung Tok Saba,Kupang,Kedah
9200,Kupang,Kupang,Kedah
9200,Padang Lengkuas,Kupang,Kedah
9200,Parit Panjang,Kupang,Kedah
9200,Taman Bemban,Kupang,Kedah
9200,Taman Desa Cempa,Kupang,Kedah
9200,Taman Harapan ,Kupang,Kedah
9200,Taman Mas,Kupang,Kedah
9200,Taman Mesra ,Kupang,Kedah
9200,Taman Permai,Kupang,Kedah
9200,Taman Seri Mawar,Kupang,Kedah
9200,Taman Sri Landak,Kupang,Kedah
9200,Taman Wawasan,Kupang,Kedah
9200,TamanDesa Mawar,Kupang,Kedah
9200,Tebing Tinggi,Kupang,Kedah
9300,Felcra Bukit Hijau,Kuala Ketil,Kedah
9300,Felda Teloi Kanan,Kuala Ketil,Kedah
9300,Felda Teloi Timur,Kuala Ketil,Kedah
9300,Kampung Batu 1,Kuala Ketil,Kedah
9300,Kampung Batu,Kuala Ketil,Kedah
9300,Kampung Jawa,Kuala Ketil,Kedah
9300,Kampung Kuala Bakong,Kuala Ketil,Kedah
9300,Kampung Tanjong Puteri,Kuala Ketil,Kedah
9300,Kampung Teloi Kanan,Kuala Ketil,Kedah
9300,Kampung Teloi Timur,Kuala Ketil,Kedah
9300,Kampung Tembak,Kuala Ketil,Kedah
9300,Kejai,Kuala Ketil,Kedah
9300,Kuala Ketil,Kuala Ketil,Kedah
9300,Merbau Pulas,Kuala Ketil,Kedah
9300,Teluk Petata,Kuala Ketil,Kedah
9310,Kampung Baru Tawar,Kuala Ketil,Kedah
9310,Kampung Binjoi Luar,Kuala Ketil,Kedah
9310,Kampung Charok Akar,Kuala Ketil,Kedah
9310,Kampung Surau Bakai,Kuala Ketil,Kedah
9310,Teloi Kanan,Kuala Ketil,Kedah
9400,Kampung Banggol,Padang Serai,Kedah
9400,Kampung Bukit Sidam,Padang Serai,Kedah
9400,Kampung Deka,Padang Serai,Kedah
9400,Kampung Ekor Kucing,Padang Serai,Kedah
9400,Kampung Gajah Merangkak,Padang Serai,Kedah
9400,Kampung Guar Lobak,Padang Serai,Kedah
9400,Kampung Keda (Mukim Naga Lilit),Padang Serai,Kedah
9400,Kampung Kemumbong,Padang Serai,Kedah
9400,Kampung Kong Kedah,Padang Serai,Kedah
9400,Kampung Kuala Jerong,Padang Serai,Kedah
9400,Kampung Kuala Sedim,Padang Serai,Kedah
9400,Kampung Kubang Sapi,Padang Serai,Kedah
9400,Kampung Ladang Bukit Selarong,Padang Serai,Kedah
9400,Kampung Ladang Padang Meiha,Padang Serai,Kedah
9400,Kampung Lesong Tujuh,Padang Serai,Kedah
9400,Kampung Lubok Saga,Padang Serai,Kedah
9400,Kampung Naga Lilit,Padang Serai,Kedah
9400,Kampung Padang Buluh,Padang Serai,Kedah
9400,Kampung Pantai Ali,Padang Serai,Kedah
9400,Kampung Pantai Edau,Padang Serai,Kedah
9400,Kampung Pantai Perai,Padang Serai,Kedah
9400,Kampung Paya Jemerli,Padang Serai,Kedah
9400,Kampung Paya Union,Padang Serai,Kedah
9400,Kampung Permatang Durian,Padang Serai,Kedah
9400,Kampung Permatang Tok Dik,Padang Serai,Kedah
9400,Kampung Seberang Paya,Padang Serai,Kedah
9400,Kampung Siam,Padang Serai,Kedah
9400,Kampung Sidam (Kiri & Kanan),Padang Serai,Kedah
9400,Kampung Tanjong Belit,Padang Serai,Kedah
9400,Kampung Telok Binu,Padang Serai,Kedah
9400,Kampung Telok Sera,Padang Serai,Kedah
9400,Kampung Terat Batu,Padang Serai,Kedah
9400,Kampung Tesong Tujuh,Padang Serai,Kedah
9400,Kampung Tok Iman,Padang Serai,Kedah
9400,Kampung Ujung Padang,Padang Serai,Kedah
9400,Kampung Ujung Tanjong,Padang Serai,Kedah
9400,Padang Serai,Padang Serai,Kedah
9400,Sidam Kiri,Padang Serai,Kedah
9400,Taman Damai,Padang Serai,Kedah
9400,Taman Lagenda,Padang Serai,Kedah
9400,Taman Mahsuri,Padang Serai,Kedah
9400,Taman Melor Indah,Padang Serai,Kedah
9400,Taman Raya Indah,Padang Serai,Kedah
9400,Taman Serai Ria,Padang Serai,Kedah
9400,Taman Serai Setia,Padang Serai,Kedah
9400,Tawar,Padang Serai,Kedah
9410,Kampung Baru Bukit Karangan,Padang Serai,Kedah
9410,Kampung Kuala Bunut,Padang Serai,Kedah
9410,Kampung Kuala Sidim,Padang Serai,Kedah
9410,Kampung Ladang Bukit Karangan,Padang Serai,Kedah
9410,Kampung Paya Kelubi,Padang Serai,Kedah
9410,Kampung Titi Karangan,Padang Serai,Kedah
9410,Sungai Karangan,Padang Serai,Kedah
9410,Taman Desa Aman (Sungai Karangan),Padang Serai,Kedah
9410,Taman Kenangan (Sungai Karangan),Padang Serai,Kedah
9410,Taman Serai Wangi,Padang Serai,Kedah
9600,Flat Kuala Lumpurim Square,Lunas,Kedah
9600,Industri Makmur,Lunas ,Kedah
9600,Kampung Balik Bukit,Lunas,Kedah
9600,Kampung Batu 6,Lunas,Kedah
9600,Kampung Batu 8 1/2,Lunas,Kedah
9600,Kampung Bukit Kukus,Lunas,Kedah
9600,Kampung Bukit Lada,Lunas,Kedah
9600,Kampung Bukit Sarang Ayam,Lunas,Kedah
9600,Kampung Jalan Ara Kuda,Lunas,Kedah
9600,Kampung Matang,Lunas,Kedah
9600,Kampung Padang China,Lunas,Kedah
9600,Kampung Paya Besar,Lunas,Kedah
9600,Kampung Paya Serdang,Lunas,Kedah
9600,Kampung Siam,Lunas,Kedah
9600,Kampung Sungai Limau,Lunas,Kedah
9600,Lunas,Lunas,Kedah
9600,Sungai Seluang,Lunas,Kedah
9600,Taman Cili,Lunas,Kedah
9600,Taman Delima,Lunas ,Kedah
9600,Taman Desa Permai 2,Lunas ,Kedah
9600,Taman Desa Seni,Lunas,Kedah
9600,Taman Halia,Lunas,Kedah
9600,Taman Kangkong 3,Lunas ,Kedah
9600,Taman Kempas Merah,Lunas,Kedah
9600,Taman Kota Kenari,Lunas,Kedah
9600,Taman Melor Indah 2,Lunas ,Kedah
9600,Taman Merawan,Lunas ,Kedah
9600,Taman Murni Indah,Lunas,Kedah
9600,Taman Perusahaan Saujana,Lunas,Kedah
9600,Taman Sejahtera Jaya ,Lunas,Kedah
9600,Taman Sejahtera,Lunas,Kedah
9600,Taman Seri Mahkota,Lunas ,Kedah
9600,Taman Seri Mesra,Lunas,Kedah
9600,Taman Simponi,Lunas,Kedah
9600,Taman Sutera,Lunas,Kedah
9600,Titi Karangan,Lunas,Kedah
9700,Banggol Penyengat,Karangan,Kedah
9700,Bukit Sang,Karangan,Kedah
9700,Felda Gunung Bongsu,Karangan,Kedah
9700,Jalan Baru Sedim,Karangan,Kedah
9700,Kampung BMR Kilang Baru,Karangan,Kedah
9700,Kampung Badang,Karangan,Kedah
9700,Kampung Baru Batu Puteh,Karangan,Kedah
9700,Kampung Baru Karangan,Karangan,Kedah
9700,Kampung Baru Lubok Gajah,Karangan,Kedah
9700,Kampung Baru Mahang,Karangan,Kedah
9700,Kampung Baru Padang Patong,Karangan,Kedah
